230	50	3	5
0.300373	0.183873	0.259854	0.306725	-0.089264	-0.102537	-0.028495	-0.132067	0.036036	-0.048438	0.002559	-0.061415	0.178618	-0.039152	0.306275	-0.164107	-0.300339	0.087368	-0.323868	0.022436	0.094561	0.151808	-0.079071	0.070840	0.263400	0.328855	0.237686	-0.160097	0.087741	-0.202113	0.253200	-0.007110	-0.091682	-0.063332	0.093212	-0.139984	-0.144350	-0.132092	-0.137813	0.170794	-0.056879	0.145870	-0.051855	0.175911	0.098201	-0.013887	0.178524	0.244254	-0.210069	-0.130046	0.070720	0.041510	0.210841	-0.121118	0.211515	-0.140649	0.185768	0.202753	-0.046318	0.288963	0.125070	-0.002615	0.137572	-0.139470	-0.104353	-0.057751	0.064207	-0.056260	-0.178223	0.029936	-0.034255	0.059824	-0.003620	0.040519	0.166187	0.205496	0.190661	-0.071910	-0.048461	-0.061214	0.177783	0.105363	0.037565	-0.028139	0.085136	-0.123382	0.175190	0.038712	0.101238	-0.095314	-0.073121	0.010078	-0.065148	-0.207675	0.100520	0.064585	-0.056845	-0.022301	-0.126265	0.071801	0.221449	-0.146404	0.191108	0.048767	0.053107	0.003091	0.106314	-0.020717	0.115236	-0.136157	0.107774	-0.062812	0.164853	0.116446	0.053797	0.050671	-0.143280	-0.125556	0.170487	-0.017129	-0.033370	0.137324	-0.111429	-0.119769	-0.081664	-0.130192	0.157693	-0.014721	-0.083270	-0.111332	0.119171	-0.174273	0.048300	0.001024	0.255117	0.072531	0.005646	0.046511	0.071736	0.038979	-0.053602	-0.133081	0.049200	-0.012907	-0.071246	0.010114	0.071832	0.060626	-0.072182	0.018210	0.128879	0.009496	0.052292	-0.149766	-0.103262	0.126755	0.353931	0.034245	-0.047830	-0.103002	0.082300	-0.050853	-0.247469	-0.039603	0.011819	0.104039	-0.151761	-0.016236	0.223930	-0.234745	-0.174842	-0.096708	-0.124885	-0.248988	0.080173	0.089963	-0.148781	-0.202779	-0.068511	0.028710	-0.192658	-0.069204	-0.015450	
0.245110	0.199167	0.166584	0.197362	-0.061303	-0.055237	-0.128908	-0.047185	0.056268	0.024827	-0.032731	0.227511	0.408963	0.133888	0.124878	-0.343667	-0.156358	0.241511	-0.361647	-0.059740	0.064157	-0.018629	-0.232789	-0.067466	0.008292	-0.134452	0.001951	0.026070	0.055153	0.192410	0.262268	0.205498	-0.126440	0.060908	0.238528	-0.391120	0.100102	0.325320	0.386196	-0.021252	-0.021386	0.149701	-0.124274	0.096442	-0.109141	0.108350	0.178522	0.246911	0.081624	-0.072214	0.190589	-0.239402	0.125412	-0.255683	-0.078001	-0.129618	0.039045	-0.043117	0.058514	0.007728	0.038935	0.022247	-0.169575	-0.002918	0.051972	0.131626	-0.034707	-0.253956	0.050298	-0.014344	0.092068	0.036972	0.162071	-0.042768	0.148635	0.016121	0.020573	0.052585	0.058598	-0.073310	-0.125199	-0.014675	-0.006932	0.050478	-0.089607	-0.198470	0.120597	-0.182582	-0.032964	-0.176904	0.003647	-0.139929	0.025823	-0.105422	0.193223	0.031871	-0.173136	-0.077146	-0.029515	0.127116	0.117933	-0.059729	-0.102520	0.014952	-0.011944	-0.273946	-0.006846	-0.181890	-0.119502	0.307738	0.058173	-0.014714	-0.293424	0.166016	-0.268167	-0.097000	-0.156059	-0.078390	0.233415	-0.005826	0.038730	-0.194107	0.230417	-0.104550	-0.018719	0.196062	-0.169564	0.019956	-0.061643	0.319412	-0.022700	-0.092225	0.113713	0.054764	0.125146	0.122977	0.011825	-0.103721	-0.264050	-0.120148	-0.011976	0.038165	-0.003642	0.063555	-0.018090	0.046650	0.045145	-0.181904	0.067444	-0.119283	0.091976	-0.109737	0.000875	0.071401	-0.214379	-0.078947	0.301283	-0.239352	0.028675	-0.052166	-0.156126	-0.051124	-0.080618	-0.086324	0.256526	0.289037	0.186528	-0.138177	-0.051934	0.046550	-0.104427	-0.079922	-0.086748	0.063916	-0.123576	-0.082884	-0.390096	0.083117	-0.167867	-0.024304	-0.329816	-0.360870	0.052177	
-0.067132	0.101412	0.271163	0.103811	0.093045	-0.010107	0.132601	0.248865	-0.042791	0.156761	0.092552	0.092332	0.059489	0.154874	0.037192	0.053179	-0.019792	-0.001969	-0.136479	0.132657	0.038438	0.181756	-0.034642	0.149586	0.201175	0.022929	0.151681	0.002947	0.111763	-0.158733	-0.106840	0.026767	0.074349	0.092472	0.130009	-0.204153	0.103393	-0.072383	0.007614	0.055350	0.287069	0.067960	0.112262	-0.001695	0.009117	0.004358	0.021097	0.081459	0.078347	0.047616	-0.159800	0.181607	-0.206269	0.072147	0.113911	0.034038	0.181791	0.020580	0.010479	-0.160059	0.033192	0.011392	0.156185	0.127171	-0.214068	0.056898	-0.161498	-0.062434	-0.007144	-0.058882	0.038948	-0.013327	-0.062625	-0.104945	0.150905	0.069822	0.102625	-0.213000	0.009862	-0.107207	-0.074956	-0.134979	0.042671	0.115542	0.317463	-0.046667	-0.157746	0.019140	0.083531	0.037707	0.044463	-0.036607	-0.008266	0.087927	-0.039881	0.033513	-0.119964	0.243429	-0.282839	-0.233814	0.020364	0.008973	-0.017824	-0.024430	0.047744	0.017211	-0.097166	0.030813	0.153496	-0.086049	0.010034	-0.063787	-0.024437	0.028364	-0.015175	-0.145605	-0.080915	-0.001226	0.033297	-0.039462	-0.115883	-0.116572	-0.130432	0.137257	0.036722	-0.095349	0.066123	-0.053308	-0.033660	0.135438	0.052387	-0.168989	-0.065135	0.182325	0.138297	-0.210586	0.122327	0.049082	-0.078106	0.000245	0.097177	0.179198	-0.012632	-0.028240	0.090045	0.128597	-0.175254	0.170094	-0.038628	0.048784	-0.340434	0.265781	-0.060974	-0.457261	0.338832	0.220147	-0.020822	-0.090645	0.141255	-0.098965	0.223037	0.152975	0.008542	0.232907	0.043024	-0.093142	-0.226107	0.050712	0.017284	0.025834	0.093738	-0.129983	0.083420	0.136534	0.048305	0.152524	0.098277	0.079613	-0.128945	0.147957	-0.410400	-0.255993	-0.142129	
0.290558	0.566678	-0.102752	-0.115339	-0.167348	-0.177043	-0.043135	-0.029045	0.032913	-0.154355	-0.191033	0.032110	-0.073034	0.407961	0.018178	-0.037749	-0.093943	-0.034183	-0.484999	-0.006203	0.267460	-0.079330	-0.154548	-0.033616	-0.127847	-0.278497	0.185166	-0.119122	0.073256	0.003253	0.330236	-0.086548	-0.095330	0.085353	0.160606	-0.126851	0.319910	-0.294997	0.082802	-0.063714	-0.208281	-0.042191	-0.225496	0.010763	-0.060895	0.131797	0.143817	0.161803	0.026264	-0.208630	0.251759	-0.436623	0.230804	-0.037700	0.230048	-0.036902	-0.036405	-0.029223	-0.147106	0.372266	0.159479	0.178705	-0.050698	-0.177547	-0.169750	0.074949	0.016879	0.175384	0.098937	0.049335	-0.087233	-0.149395	-0.246321	-0.167930	0.002815	0.469769	-0.201998	-0.039202	0.226119	0.079642	0.142322	-0.023738	-0.021299	-0.230859	-0.019863	-0.103395	-0.053294	0.164517	0.355520	-0.085627	0.297230	0.001120	-0.119568	-0.034665	0.194798	-0.039026	-0.073264	0.139806	0.281195	-0.276152	0.214132	0.026760	0.101595	-0.075678	-0.094056	0.247986	-0.012644	0.000337	0.129044	0.015570	-0.067358	-0.017207	-0.035040	0.110787	0.112645	0.147124	-0.012635	-0.062891	-0.118429	0.052695	0.017321	0.024099	0.031253	-0.086833	-0.083103	0.018933	0.054804	-0.179547	-0.131726	0.102761	0.035588	-0.046370	0.092284	0.083834	0.029359	-0.050952	-0.092108	-0.148708	-0.090426	-0.068144	-0.130466	0.093742	0.039506	-0.083988	0.189488	-0.122445	0.012104	0.044273	-0.121215	0.004458	0.359234	0.033647	0.058286	0.086387	-0.270443	0.042501	0.165612	-0.068890	-0.162105	-0.176009	-0.135295	-0.137166	-0.033268	-0.004530	0.084765	0.120424	-0.058641	0.043143	0.093138	0.037737	-0.269911	-0.268120	0.161664	0.277575	-0.159821	-0.012269	-0.106513	0.102601	-0.148372	0.171293	-0.289511	-0.258025	-0.209700	
0.177538	0.172462	0.346527	0.177491	0.017284	0.087306	-0.347550	0.010073	0.082584	0.138753	-0.036379	0.275872	0.176395	0.156299	0.007462	-0.037861	0.120906	0.045016	-0.061751	-0.033197	-0.065500	-0.041691	-0.174266	0.141687	-0.045261	-0.026073	0.137130	0.114967	0.218525	0.126162	0.305921	-0.279220	0.020653	-0.255486	0.036079	-0.130204	-0.085831	0.098757	-0.165402	0.185389	-0.148927	-0.205635	-0.117821	-0.143157	-0.169893	0.110943	0.105585	-0.116816	0.244008	0.128989	-0.061766	-0.041917	0.244156	-0.174107	0.099430	-0.040111	-0.065788	-0.015029	-0.117153	0.115473	-0.014062	0.187292	0.067569	0.072396	0.107363	-0.113407	0.054007	0.152455	-0.107262	0.005832	0.171731	-0.129608	-0.142591	0.060899	-0.092633	0.193103	-0.158077	-0.102340	-0.060732	0.119099	0.169603	-0.046313	0.198965	0.005436	0.142285	-0.048551	-0.220978	0.145369	0.088929	0.004421	-0.042143	0.114688	0.111418	-0.088064	-0.027324	0.063309	-0.071177	-0.104364	-0.011004	0.151508	-0.055450	-0.244001	-0.114066	-0.116579	0.082118	0.228994	0.091427	0.014406	0.033288	-0.220524	-0.178027	-0.125667	-0.137703	0.014773	0.068582	0.166620	0.063320	-0.087104	0.098809	0.104659	0.057795	-0.214170	-0.054353	-0.087483	0.138455	0.036127	-0.018934	-0.030915	0.055993	0.095278	0.198039	-0.255455	0.105936	-0.117996	0.022388	-0.047845	-0.025139	0.079495	-0.090435	0.045598	0.031426	-0.026227	-0.213764	-0.098779	0.066881	-0.190942	-0.112826	0.084728	-0.056502	-0.032166	-0.007077	0.050835	-0.184553	0.152718	-0.032769	0.043709	-0.125136	0.170098	0.035994	-0.312730	0.033543	0.153439	-0.069678	0.010404	0.029639	0.009224	0.029019	-0.013265	-0.104577	-0.201839	-0.171684	0.018325	0.024545	0.060434	-0.125407	-0.037110	-0.311509	0.094305	0.085053	-0.022466	-0.231261	-0.073734	0.027194	
-0.099252	0.041597	-0.092012	-0.110382	-0.003622	0.129882	-0.200876	0.169167	0.229407	-0.158583	0.038716	-0.104758	-0.124392	0.343101	0.179230	-0.207873	-0.193776	-0.314146	0.186394	0.115518	0.063638	0.039159	0.070650	0.018406	0.167129	0.095423	-0.297291	0.046320	-0.165623	0.175427	-0.066015	-0.160586	0.192648	-0.207753	-0.108080	0.222026	0.060776	0.065662	0.041929	-0.090604	-0.149908	-0.184671	0.022864	0.112156	0.347107	0.173532	-0.221801	-0.235608	-0.095044	0.050332	-0.008866	-0.006648	-0.190654	0.088955	-0.150160	-0.042690	0.035980	-0.188490	-0.020058	-0.221654	0.039393	0.023058	0.237393	0.056955	-0.159449	0.025172	-0.153273	-0.157996	0.073339	-0.165079	0.066130	-0.169994	0.003054	0.132614	0.153986	0.118420	0.013937	0.040207	0.089184	0.255809	-0.097494	0.141302	-0.108139	-0.015620	0.162803	-0.224180	-0.067525	0.133386	0.084047	0.121169	-0.126983	0.081770	-0.020666	-0.244250	0.002102	-0.173415	0.094283	-0.084998	-0.005476	0.068186	0.043047	-0.200526	-0.082712	0.022787	-0.146360	-0.118551	-0.139888	0.013171	-0.057366	-0.004105	0.148180	-0.049965	0.204212	-0.154492	0.127858	-0.204086	-0.059207	-0.051376	0.003322	0.005781	0.008757	-0.200507	-0.102570	0.138001	0.028852	-0.144188	-0.011796	-0.189366	0.009679	-0.035206	-0.135463	0.007954	0.190089	-0.073474	-0.088273	0.131198	0.107741	0.086591	0.142448	-0.204470	0.222878	0.105602	0.252394	0.012247	0.184667	-0.100037	0.110399	0.140853	0.064213	-0.055709	0.056204	-0.086362	-0.144188	0.038046	-0.307809	0.041823	0.002647	0.100831	-0.017932	-0.075319	0.096706	0.037909	0.110419	-0.068383	0.133904	0.003930	-0.051215	0.036469	0.117758	-0.099829	-0.012422	0.014972	0.157162	-0.191413	0.207819	0.172454	-0.115842	-0.048291	-0.199540	0.182878	-0.178258	-0.231129	-0.082388	
0.279802	-0.076280	0.135955	0.146538	-0.127835	-0.490817	-0.463879	-0.135448	-0.084851	0.261383	0.203264	0.105103	-0.155861	-0.104103	0.067014	-0.051135	-0.144504	0.014155	-0.157783	0.093361	-0.112486	-0.381356	-0.155738	0.215653	0.048265	0.454930	0.034246	-0.003719	-0.014155	0.235240	0.221415	-0.156833	-0.212981	-0.251256	0.090424	0.255251	-0.041349	0.190993	-0.169932	0.044331	-0.241774	-0.156624	0.088407	0.090260	-0.126519	0.187029	-0.011587	0.158360	0.196099	-0.198436	-0.042370	0.042623	0.014204	-0.113164	-0.100182	0.113552	0.132500	0.214434	0.033154	-0.100287	-0.059184	0.156313	0.010677	-0.041810	0.107803	0.074308	-0.068325	-0.002573	-0.259886	-0.024942	0.007381	0.213042	-0.308032	-0.074793	-0.185561	0.118668	-0.074736	-0.172407	-0.006101	-0.125613	-0.185089	0.057068	-0.200630	0.049079	-0.076676	-0.141916	-0.149853	0.129259	0.090671	0.048624	0.124894	0.019064	0.181597	0.023914	-0.052089	-0.010590	0.108301	-0.054532	0.037084	-0.007312	-0.023862	0.068856	0.128190	-0.077807	0.027057	0.206580	0.074678	0.028063	-0.113410	0.050938	0.199602	-0.020271	0.108124	0.125249	0.035502	-0.122851	0.064451	0.036694	-0.213595	-0.094432	0.106735	-0.038584	-0.005680	-0.025269	0.096877	-0.009321	0.224244	-0.002045	0.077564	-0.079203	0.133930	-0.266716	0.147941	0.078927	-0.119691	-0.090700	0.056064	-0.084368	-0.048285	0.113515	-0.157793	-0.137636	0.088553	-0.035400	0.059997	-0.226945	-0.015441	0.003309	0.036773	0.099808	-0.011468	-0.025929	-0.153983	-0.138791	-0.044099	0.203681	0.045921	0.057605	0.216348	-0.107520	0.059493	-0.035720	-0.042966	0.042978	0.086193	0.037157	-0.350245	-0.088102	-0.170486	-0.243434	0.037577	-0.070530	-0.022248	-0.159076	-0.151505	0.102675	-0.158515	0.040178	0.041643	0.022682	-0.053690	-0.106749	-0.157593	
0.051080	0.156874	-0.045934	0.129645	0.174623	-0.032945	0.135916	-0.000903	-0.107802	0.120145	-0.102766	-0.032315	0.010501	0.040860	0.030728	-0.090534	0.088455	0.047375	0.073351	0.005969	0.110625	-0.101190	0.233343	0.132747	0.044295	-0.035679	-0.104489	-0.034895	-0.064320	0.000204	-0.096325	0.073554	0.063753	-0.161661	-0.038210	-0.000813	-0.039401	0.071157	-0.278939	0.026975	-0.107133	0.182287	-0.180708	0.002723	0.113632	0.100523	-0.061966	0.008600	0.107996	-0.045225	-0.031766	0.087194	0.106705	0.025195	0.238906	-0.045943	-0.048111	0.064467	-0.015595	0.016681	0.114556	-0.215666	0.079529	-0.110119	0.116997	-0.069059	0.016599	0.047503	-0.029466	-0.118421	0.012853	-0.125082	-0.119372	-0.013013	0.239806	-0.119477	0.097368	-0.142612	-0.140526	-0.108798	0.067532	-0.096078	0.130265	0.054661	-0.048714	-0.109801	0.082083	-0.023918	0.101345	-0.017641	0.131787	0.107416	-0.042800	0.027920	0.151915	0.125698	0.111804	-0.127652	-0.188473	-0.069252	-0.115819	0.024840	-0.225303	-0.089424	0.105808	0.096947	-0.140482	0.033276	-0.010802	0.208581	-0.068271	-0.119782	0.134723	-0.010033	0.148598	0.157756	0.048925	-0.070147	0.106600	-0.153313	-0.098970	-0.052523	0.214246	-0.011835	0.099838	0.061965	0.158387	-0.002203	-0.079229	0.043648	-0.086663	0.210618	0.037407	-0.171351	-0.088406	-0.207728	-0.005996	-0.207236	-0.228703	-0.116557	-0.110997	0.269337	0.001469	0.146166	0.173986	-0.026006	-0.157388	0.026442	-0.129063	-0.065023	-0.051963	0.026305	0.071869	-0.021853	-0.077784	-0.175994	0.174174	-0.002605	-0.015256	0.112958	-0.076035	-0.007877	-0.111103	0.215777	-0.024446	-0.062222	0.065822	0.167716	-0.077258	0.205193	-0.038742	-0.102494	-0.022401	0.109473	0.028030	0.051505	-0.154795	-0.070854	0.198045	-0.124202	0.043666	-0.297435	0.064185	
0.117013	-0.029875	-0.123023	0.063749	0.032417	0.082930	0.205230	0.216785	0.009744	-0.052352	-0.171347	0.032265	0.256276	0.024846	0.034790	0.011215	-0.157072	0.038810	-0.008482	-0.180435	0.189889	0.189367	-0.129202	0.074039	-0.037529	-0.022920	-0.100020	-0.038337	-0.140155	-0.171246	0.056361	-0.208933	0.066250	-0.016555	0.233214	-0.026277	0.148776	-0.001877	0.052806	-0.076909	-0.158527	0.105398	-0.134210	0.130221	-0.092548	0.104236	0.073285	-0.122575	0.096608	-0.036337	-0.188944	-0.122585	0.062272	0.138588	0.096730	-0.139945	-0.037599	0.194763	0.108394	0.125610	-0.051129	0.097918	-0.094114	-0.066396	0.099398	-0.047715	-0.004396	0.085057	-0.230780	-0.134802	-0.248723	0.143946	0.018450	-0.089627	0.167202	0.167007	0.196296	-0.146626	-0.108831	0.074603	0.224078	-0.113072	-0.030027	0.014024	-0.024688	0.109073	-0.080935	-0.109824	-0.006764	0.109475	0.043585	-0.077337	-0.100215	0.163815	0.118358	0.139634	-0.092757	-0.090187	0.044151	-0.083188	0.091475	0.236556	0.211588	0.054636	-0.061702	-0.001501	0.063116	-0.040221	-0.119413	0.208480	-0.101130	-0.051756	0.132803	0.077371	-0.120057	-0.042807	-0.249492	0.076074	0.027146	0.041638	0.042877	0.127969	-0.008570	0.071468	0.070138	-0.031628	0.237138	-0.270177	0.121102	0.143638	-0.087843	-0.169478	-0.013038	-0.019874	0.203631	-0.179987	-0.113713	0.033890	-0.177293	0.128340	-0.212103	0.100904	-0.005387	0.061775	0.063715	0.026304	-0.025018	0.019538	-0.218328	-0.216697	0.039860	-0.176963	-0.091542	0.126993	0.064353	0.152541	-0.112805	0.007991	0.053736	0.087157	-0.154709	-0.080461	-0.082840	0.151570	0.053806	0.047064	0.070338	-0.108744	0.021310	-0.069308	0.176425	0.098317	0.208994	-0.019074	-0.158084	-0.183649	-0.226356	-0.187871	0.200584	-0.154634	-0.065890	-0.136764	-0.070771	
-0.003941	-0.098369	0.100648	0.026357	0.114059	0.107810	-0.180696	0.320264	0.141454	-0.002586	-0.109183	0.072145	0.150174	0.008002	-0.210546	0.045006	-0.046506	-0.303585	0.010693	-0.013264	-0.103870	0.082318	-0.299157	0.173462	0.236790	0.171341	-0.235831	0.146846	0.210474	-0.034186	0.137868	0.034651	0.167178	-0.020005	0.053891	-0.013864	0.071365	0.215864	0.028728	0.132788	0.178405	0.092342	-0.130259	0.083400	0.207600	0.045178	-0.174543	0.067320	0.288731	0.157452	-0.025034	0.048309	-0.239340	0.016890	0.082419	0.102059	-0.007073	0.050218	-0.033657	-0.212145	-0.133842	0.106791	-0.084173	0.033111	-0.111048	0.162710	0.138083	0.055842	0.054836	0.226931	0.072160	-0.269138	0.121932	0.087287	0.141983	-0.266728	-0.195893	0.093725	-0.000037	0.007264	0.135790	0.002442	0.010552	0.072936	0.032160	-0.080190	0.076301	-0.093091	-0.164400	0.052202	-0.298628	0.086496	-0.071606	-0.124529	-0.064667	-0.144630	-0.291561	0.169711	-0.071563	0.167283	0.195236	0.071721	0.028775	0.115644	-0.109858	0.024989	0.112010	0.044130	-0.010883	0.110431	0.203238	-0.005819	0.116419	-0.067298	0.080640	0.107949	-0.153379	0.128870	-0.045594	-0.137699	-0.172011	0.119755	-0.020471	-0.109669	-0.032442	-0.043540	0.181587	-0.096790	0.303537	0.143218	-0.076799	-0.212093	-0.107111	0.033637	-0.099275	-0.032564	0.100301	0.018178	0.041450	0.147659	0.141053	0.023412	-0.042874	0.043208	0.159429	-0.194884	-0.021497	0.077083	0.177687	0.084434	0.097448	-0.029582	0.038838	0.120443	-0.055140	-0.145432	0.034679	-0.004769	0.157635	-0.083169	-0.018172	0.137171	-0.219603	-0.017017	-0.113215	0.095529	-0.098999	-0.104953	0.115052	0.019174	-0.013699	-0.065715	0.164168	0.040605	-0.189705	0.094487	-0.166050	0.038357	-0.222478	-0.130662	-0.335142	-0.253347	0.061885	
